player_id,session_duration,movement_events,deaths,menu_opens,menu_time,time_since_last_death,churn_label
synthetic_1528,33.21,18,8,1,26.52,1.15,1
synthetic_1529,43.48,17,5,1,28.13,11.96,1
synthetic_1530,51.46,19,4,2,28.38,0.91,1
synthetic_1531,54.67,20,6,1,22.05,18.03,1
synthetic_1532,93.01,41,0,2,3.73,34.83,0
synthetic_1533,66.34,37,1,2,6.14,57.97,0
synthetic_1534,59.56,16,2,2,29.95,19.55,1
synthetic_1535,69.43,44,0,2,8.22,0.0,0
synthetic_1536,121.14,32,0,2,0.06,69.05,0
synthetic_1537,105.61,40,2,2,0.88,36.01,0
synthetic_1538,77.77,52,2,2,1.24,41.38,0
synthetic_1539,44.32,19,3,1,18.57,3.09,1
synthetic_1540,78.49,45,1,2,0.77,22.95,0
synthetic_1541,48.22,16,5,1,23.32,15.96,0
synthetic_1542,41.01,31,3,2,14.23,0.0,0
synthetic_1543,27.59,11,4,1,30.0,2.45,1
synthetic_1544,136.62,34,0,2,6.08,43.75,0
synthetic_1545,24.41,15,3,2,26.88,2.68,1
synthetic_1546,30.49,6,2,1,22.63,11.86,1
synthetic_1547,108.43,56,1,2,4.06,31.17,0
synthetic_1548,7.88,12,1,2,27.43,8.49,1
synthetic_1549,70.49,20,4,1,26.08,16.95,0
synthetic_1550,57.48,17,4,1,25.71,0.0,1
synthetic_1551,62.98,9,6,2,42.84,9.9,1
synthetic_1552,56.16,26,5,2,21.56,7.26,1
synthetic_1553,41.78,24,3,1,23.64,7.28,1
synthetic_1554,23.74,27,7,1,23.05,2.57,1
synthetic_1555,129.81,46,1,2,5.79,54.7,0
synthetic_1556,66.32,48,0,2,7.68,39.25,0
synthetic_1557,131.77,46,1,2,8.66,21.91,0
synthetic_1558,91.28,55,2,2,5.78,33.26,0
synthetic_1559,66.88,45,1,1,5.18,26.64,0
synthetic_1560,79.96,66,0,1,8.16,38.05,0
synthetic_1561,61.98,46,1,1,1.41,27.59,0
synthetic_1562,108.07,25,3,1,8.34,20.45,0
synthetic_1563,74.23,53,1,1,4.39,17.96,0
synthetic_1564,98.37,50,2,1,4.41,3.23,0
synthetic_1565,117.68,45,3,1,2.65,61.63,0
synthetic_1566,50.38,25,6,2,0.0,19.33,1
synthetic_1567,23.78,10,6,1,37.95,15.66,0
synthetic_1568,68.93,22,0,1,5.21,53.02,1
synthetic_1569,87.23,65,1,1,2.89,40.85,0
synthetic_1570,62.73,10,0,1,18.34,12.23,0
synthetic_1571,110.56,57,2,2,2.99,18.99,0
synthetic_1572,89.71,26,3,2,0.0,37.02,0
synthetic_1573,82.77,32,2,1,3.47,54.82,0
synthetic_1574,45.33,18,4,2,42.86,8.02,0
synthetic_1575,73.34,9,6,1,30.35,13.55,1
synthetic_1576,86.62,51,2,1,8.76,49.19,0
synthetic_1577,105.6,45,1,1,2.08,36.75,0
synthetic_1578,75.93,43,4,1,6.37,25.3,0
synthetic_1579,75.83,37,4,1,2.08,59.21,0
synthetic_1580,102.4,31,0,2,3.94,43.12,0
synthetic_1581,30.56,15,2,2,21.52,15.99,1
synthetic_1582,39.91,19,4,2,26.09,9.71,1
synthetic_1583,5.0,16,3,2,30.96,19.64,1
synthetic_1584,58.44,32,2,1,4.58,56.4,0
synthetic_1585,97.19,41,2,1,5.61,34.39,0
synthetic_1586,60.68,14,7,1,21.82,11.5,1
synthetic_1587,108.87,43,1,1,3.25,18.78,0
synthetic_1588,32.99,20,6,2,27.04,16.48,1
synthetic_1589,56.8,13,4,2,23.52,2.49,0
synthetic_1590,59.47,21,6,1,15.52,6.51,1
synthetic_1591,29.63,19,6,1,10.71,13.24,1
synthetic_1592,54.59,39,1,1,5.85,35.81,1
synthetic_1593,5.0,23,3,1,23.2,7.57,1
synthetic_1594,70.57,62,1,2,4.28,47.32,1
synthetic_1595,131.51,51,1,1,3.28,33.07,0
synthetic_1596,46.48,15,5,2,30.31,6.58,1
synthetic_1597,26.09,28,5,1,20.86,5.88,1
synthetic_1598,89.3,39,2,2,8.58,20.28,0
synthetic_1599,20.49,14,1,2,7.62,17.41,1
synthetic_1600,94.35,32,1,2,6.8,61.97,0
synthetic_1601,53.51,21,2,2,31.21,8.47,1
synthetic_1602,101.23,57,0,2,0.33,30.07,0
synthetic_1603,73.85,59,3,1,5.48,34.32,0
synthetic_1604,14.18,12,5,2,30.67,18.6,1
synthetic_1605,32.6,16,2,1,36.14,10.28,1
synthetic_1606,85.89,49,1,1,3.31,35.25,0
synthetic_1607,36.93,0,5,2,25.17,0.0,1
synthetic_1608,46.5,19,4,2,23.9,13.99,0
synthetic_1609,73.51,1,3,1,32.75,5.24,1
synthetic_1610,61.24,22,2,1,13.65,3.34,1
synthetic_1611,86.94,39,3,2,1.2,43.52,0
synthetic_1612,83.5,53,0,2,6.89,39.43,0
synthetic_1613,57.81,25,3,1,26.25,5.79,1
synthetic_1614,104.26,50,0,1,10.7,47.01,0
synthetic_1615,61.98,27,7,2,36.77,16.21,1
synthetic_1616,41.79,13,3,1,34.3,12.1,1
synthetic_1617,113.98,52,0,1,6.54,64.21,0
synthetic_1618,93.42,35,2,1,5.47,30.68,0
synthetic_1619,49.34,28,3,2,32.06,3.02,0
synthetic_1620,40.45,20,6,2,28.05,4.8,1
synthetic_1621,67.81,45,0,1,0.0,43.08,1
synthetic_1622,99.65,39,4,1,5.57,58.66,0
synthetic_1623,57.2,23,5,2,0.0,3.95,0
synthetic_1624,44.13,15,4,1,6.06,7.53,0
synthetic_1625,54.63,59,3,2,4.87,52.93,0
synthetic_1626,52.14,12,6,1,19.1,8.54,1
synthetic_1627,21.91,23,4,2,26.11,4.49,1
synthetic_1628,27.11,21,6,1,28.02,0.87,1
synthetic_1629,5.0,11,6,1,44.59,0.0,1
synthetic_1630,142.05,46,0,1,6.1,25.59,0
synthetic_1631,103.08,42,0,1,1.34,41.93,0
synthetic_1632,79.7,38,2,1,0.0,48.67,0
synthetic_1633,82.45,41,0,2,6.82,90.09,0
synthetic_1634,95.01,51,0,2,5.21,70.38,0
synthetic_1635,20.92,21,3,1,32.12,1.87,1
synthetic_1636,43.7,18,4,2,16.37,9.59,0
synthetic_1637,114.71,45,1,2,0.0,67.82,0
synthetic_1638,79.29,19,5,1,4.86,9.58,1
synthetic_1639,62.06,38,0,1,2.31,40.61,0
synthetic_1640,78.64,52,2,2,6.47,32.15,1
synthetic_1641,24.9,14,3,2,30.68,16.88,1
synthetic_1642,106.98,55,2,1,2.96,33.48,0
synthetic_1643,41.84,31,8,1,41.87,11.2,0
synthetic_1644,56.21,22,4,2,20.46,16.79,0
synthetic_1645,85.69,27,1,2,5.4,10.06,0
synthetic_1646,41.54,30,4,2,21.84,2.4,1
synthetic_1647,106.77,46,0,1,6.86,53.43,0
synthetic_1648,81.36,33,1,1,1.93,20.51,0
synthetic_1649,92.18,68,2,2,6.24,49.67,0
synthetic_1650,33.42,2,2,1,38.63,17.03,1
synthetic_1651,18.13,14,5,2,14.11,0.0,1
synthetic_1652,77.5,12,4,2,18.6,9.82,0
synthetic_1653,94.79,17,5,1,9.56,0.0,1
synthetic_1654,120.42,50,2,2,4.76,66.66,0
synthetic_1655,18.52,15,5,2,8.72,18.99,1
synthetic_1656,29.54,15,4,1,21.92,1.92,1
synthetic_1657,89.84,48,0,2,8.52,76.8,0
synthetic_1658,71.82,18,2,1,12.16,10.14,0
synthetic_1659,20.74,16,5,1,14.35,4.23,1
synthetic_1660,42.51,17,1,1,29.3,6.9,1
synthetic_1661,90.05,38,0,1,0.14,49.79,0
synthetic_1662,113.45,60,1,1,7.1,23.55,0
synthetic_1663,38.13,12,4,2,27.62,11.44,1
synthetic_1664,90.15,40,1,2,2.11,50.45,0
synthetic_1665,85.49,42,3,2,3.76,44.02,0
synthetic_1666,114.12,49,0,2,0.0,29.86,0
synthetic_1667,43.35,15,7,1,19.14,6.03,1
synthetic_1668,53.1,12,2,2,21.51,7.9,1
synthetic_1669,125.83,59,1,2,6.01,24.41,0
synthetic_1670,28.08,12,1,1,20.55,4.12,1
synthetic_1671,121.7,69,0,1,4.04,15.62,0
synthetic_1672,74.12,49,4,2,3.82,43.11,0
synthetic_1673,54.81,26,4,1,7.92,3.58,0
synthetic_1674,110.05,53,1,2,2.55,53.02,0
synthetic_1675,64.91,61,0,2,6.87,68.43,0
synthetic_1676,106.46,52,1,1,0.0,28.27,0
synthetic_1677,48.16,6,1,1,25.71,2.33,0
synthetic_1678,116.44,58,3,1,8.07,63.02,0
synthetic_1679,93.81,75,1,2,4.8,58.82,0
synthetic_1680,96.12,42,0,1,0.0,57.8,0
synthetic_1681,105.19,55,1,1,4.96,16.11,0
synthetic_1682,81.75,45,0,1,0.0,53.34,0
synthetic_1683,48.41,16,1,1,37.97,4.01,1
synthetic_1684,63.69,11,1,2,3.89,5.39,1
synthetic_1685,52.86,30,4,2,39.1,2.86,1
synthetic_1686,86.85,43,2,2,3.1,49.01,0
synthetic_1687,93.34,57,1,1,0.35,20.25,0
synthetic_1688,126.89,36,0,2,2.38,31.37,0
synthetic_1689,30.68,19,7,2,5.67,16.02,0
synthetic_1690,85.56,47,2,1,5.16,60.84,0
synthetic_1691,60.85,43,1,2,0.0,49.64,1
synthetic_1692,78.8,11,4,2,29.4,6.49,0
synthetic_1693,108.14,53,3,2,0.96,17.77,0
synthetic_1694,111.72,50,1,1,2.46,24.41,0
synthetic_1695,97.16,57,1,2,8.15,65.71,0
synthetic_1696,43.24,15,2,2,28.45,4.75,1
synthetic_1697,109.62,25,0,2,6.19,37.96,0
synthetic_1698,117.26,40,3,2,5.91,43.27,0
synthetic_1699,114.69,23,3,1,3.21,53.69,0
synthetic_1700,126.4,53,1,1,3.85,19.47,0
synthetic_1701,91.61,56,1,2,0.0,30.27,0
synthetic_1702,63.43,15,2,1,7.01,8.94,1
synthetic_1703,108.27,51,0,1,4.38,44.8,0
synthetic_1704,110.61,57,1,1,0.64,62.12,0
synthetic_1705,126.4,26,0,2,6.07,55.07,0
synthetic_1706,60.42,8,6,2,14.73,9.66,1
synthetic_1707,37.18,22,1,2,27.68,18.23,1
synthetic_1708,107.4,41,1,1,2.18,44.09,0
synthetic_1709,42.95,12,7,1,20.72,3.67,1
synthetic_1710,67.3,58,1,2,6.03,50.15,0
synthetic_1711,54.45,24,3,2,15.89,8.06,1
synthetic_1712,83.95,43,2,2,2.43,19.41,0
synthetic_1713,99.23,33,2,1,3.44,52.93,0
synthetic_1714,58.25,17,2,1,20.75,4.3,1
synthetic_1715,104.43,58,2,2,4.92,46.91,0
synthetic_1716,35.3,22,5,2,26.5,8.25,1
synthetic_1717,113.7,26,1,1,6.12,0.0,0
synthetic_1718,40.54,46,1,2,3.59,41.31,0
synthetic_1719,98.8,22,0,1,0.0,39.83,0
synthetic_1720,58.48,16,5,1,17.66,6.85,0
synthetic_1721,83.36,18,4,2,11.85,0.0,0
synthetic_1722,109.64,30,0,2,0.0,29.79,0
synthetic_1723,128.7,55,0,2,4.54,2.0,0
synthetic_1724,98.38,52,2,2,7.9,8.08,0
synthetic_1725,63.76,10,1,2,14.52,6.41,1
synthetic_1726,44.83,13,5,1,16.87,5.32,1
synthetic_1727,94.94,53,2,2,7.33,11.07,0
synthetic_1728,53.92,21,3,2,25.11,3.07,1
synthetic_1729,68.02,23,6,2,22.45,11.28,0
synthetic_1730,72.76,42,0,2,5.95,42.42,0
synthetic_1731,56.7,11,4,2,16.9,15.52,1
synthetic_1732,95.23,48,4,2,3.5,38.4,0
synthetic_1733,7.77,17,4,2,36.82,1.34,1
synthetic_1734,83.67,28,1,1,2.31,39.16,0
synthetic_1735,105.1,46,2,1,0.66,56.38,0
synthetic_1736,110.61,44,1,2,1.3,75.2,0
synthetic_1737,5.24,10,0,2,5.17,13.08,1
synthetic_1738,69.25,42,3,2,6.41,79.42,0
synthetic_1739,114.09,50,2,1,4.98,50.82,0
synthetic_1740,13.14,5,5,1,26.75,15.92,1
synthetic_1741,45.88,18,5,1,23.97,10.61,0
synthetic_1742,52.87,26,5,2,18.2,5.27,1
synthetic_1743,127.38,39,3,2,1.26,35.17,0
synthetic_1744,109.76,47,0,2,6.11,40.04,0
synthetic_1745,109.18,46,1,2,0.44,23.8,0
synthetic_1746,140.04,40,0,1,4.8,68.89,0
synthetic_1747,48.31,40,4,2,0.0,70.63,0
synthetic_1748,85.71,46,2,1,2.18,35.42,0
synthetic_1749,38.35,3,2,2,21.47,4.83,1
synthetic_1750,88.25,48,0,1,2.64,65.51,0
synthetic_1751,48.37,7,2,1,35.36,5.47,1
synthetic_1752,94.21,59,3,1,1.94,7.38,0
synthetic_1753,97.63,63,3,2,1.17,53.59,0
synthetic_1754,39.71,29,8,1,9.23,11.44,0
synthetic_1755,84.55,64,2,1,7.61,43.73,0
synthetic_1756,65.04,23,4,2,15.02,1.54,0
synthetic_1757,100.42,53,0,1,7.09,22.88,0
synthetic_1758,79.51,60,1,2,2.28,0.0,0
synthetic_1759,114.06,62,0,1,3.7,26.87,0
synthetic_1760,32.06,27,2,1,11.44,6.81,0
synthetic_1761,55.46,9,3,2,32.23,7.83,1
synthetic_1762,33.9,26,3,1,16.76,0.0,1
synthetic_1763,52.72,20,2,1,27.9,8.3,0
synthetic_1764,45.57,9,3,2,19.93,6.57,0
synthetic_1765,38.92,18,5,2,41.21,2.26,1
synthetic_1766,120.32,23,0,2,4.2,44.74,0
synthetic_1767,34.84,27,4,1,43.32,5.61,1
synthetic_1768,12.08,12,7,1,38.53,9.77,1
synthetic_1769,109.55,44,1,1,2.26,43.67,0
synthetic_1770,67.63,46,1,1,3.5,11.9,0
synthetic_1771,122.39,52,1,1,7.57,5.52,0
synthetic_1772,91.65,44,1,2,0.37,14.68,0
synthetic_1773,93.19,49,0,1,0.0,36.91,0
synthetic_1774,95.48,50,0,1,2.04,39.19,0
synthetic_1775,117.89,35,2,2,5.83,38.54,0
synthetic_1776,79.9,44,1,2,4.25,16.72,0
synthetic_1777,10.32,16,2,1,18.18,8.9,0
synthetic_1778,75.65,18,3,2,17.17,1.26,0
synthetic_1779,54.13,61,3,1,2.9,42.57,1
synthetic_1780,57.01,23,6,1,21.22,5.19,1
synthetic_1781,118.74,49,1,1,2.98,3.95,0
synthetic_1782,81.23,16,6,2,14.12,2.06,0
synthetic_1783,37.97,13,1,2,27.33,6.01,0
synthetic_1784,39.62,4,3,2,21.52,24.54,1
synthetic_1785,143.21,44,0,2,9.18,15.36,0
synthetic_1786,58.18,29,3,1,28.99,11.96,0
synthetic_1787,102.96,50,0,1,5.12,31.05,0
synthetic_1788,86.24,58,2,2,6.51,63.43,0
synthetic_1789,37.06,16,3,1,15.31,1.5,1
synthetic_1790,93.77,50,1,1,3.3,14.4,0
synthetic_1791,8.06,9,7,1,0.0,16.26,1
synthetic_1792,39.43,6,5,1,26.21,0.02,1
synthetic_1793,123.14,70,1,2,0.5,44.33,0
synthetic_1794,106.86,33,1,1,6.92,24.5,0
synthetic_1795,45.41,9,2,2,33.54,3.04,1
synthetic_1796,105.85,48,1,1,0.34,43.7,0
synthetic_1797,49.54,31,6,1,32.34,17.61,1
synthetic_1798,102.12,53,1,2,2.82,57.86,0
synthetic_1799,90.86,69,0,1,6.76,39.92,0
synthetic_1800,80.97,36,1,1,2.21,41.61,0
synthetic_1801,88.3,38,1,1,4.28,57.2,0
synthetic_1802,62.34,7,4,1,37.41,20.46,1
synthetic_1803,111.84,56,3,1,6.36,16.87,0
synthetic_1804,70.3,55,1,2,2.1,46.51,0
synthetic_1805,90.65,38,1,1,1.84,71.14,0
synthetic_1806,14.83,11,4,1,25.3,0.0,0
synthetic_1807,40.17,13,7,1,24.51,12.62,0
synthetic_1808,44.84,19,3,1,18.95,4.07,1
synthetic_1809,35.75,20,5,1,39.55,11.57,0
synthetic_1810,65.73,21,2,1,15.77,19.78,0
synthetic_1811,54.45,10,5,1,38.66,0.0,1
synthetic_1812,121.88,32,1,1,3.19,53.6,0
synthetic_1813,60.95,18,3,1,18.19,13.04,0
synthetic_1814,54.02,37,1,1,0.97,46.09,0
synthetic_1815,111.21,40,2,1,1.68,67.45,0
synthetic_1816,84.26,45,2,1,4.37,53.95,0
synthetic_1817,59.83,57,2,1,0.52,6.64,0
synthetic_1818,91.83,51,1,1,3.08,52.92,0
synthetic_1819,119.61,46,0,2,6.66,15.05,0
synthetic_1820,69.73,48,1,1,2.34,44.36,0
synthetic_1821,141.72,52,2,1,0.81,25.05,0
synthetic_1822,78.24,25,0,2,7.17,48.05,0
synthetic_1823,96.74,58,2,1,3.74,26.61,0
synthetic_1824,70.62,35,0,2,3.48,19.07,0
synthetic_1825,45.85,25,6,2,24.87,9.54,0
synthetic_1826,92.33,49,1,2,3.74,42.31,0
synthetic_1827,65.21,44,0,1,4.21,56.43,0
synthetic_1828,151.52,51,1,1,0.0,29.39,0
synthetic_1829,85.09,47,4,1,1.48,9.72,1
synthetic_1830,85.11,42,0,1,9.59,53.52,0
synthetic_1831,114.38,63,0,2,0.88,68.94,0
synthetic_1832,131.29,53,4,1,4.21,28.44,0
synthetic_1833,67.65,21,0,1,27.18,8.94,0
synthetic_1834,56.67,17,3,1,27.05,4.82,1
synthetic_1835,58.07,15,4,2,20.55,11.63,1
synthetic_1836,55.41,29,5,2,27.65,13.77,1
synthetic_1837,62.37,13,3,2,28.88,11.88,0
synthetic_1838,62.3,46,1,1,3.07,0.0,1
synthetic_1839,78.94,42,2,2,5.01,71.46,0
synthetic_1840,30.28,16,2,2,14.19,18.05,1
synthetic_1841,103.9,40,2,2,4.35,65.97,0
synthetic_1842,52.76,18,12,1,45.68,9.87,1
synthetic_1843,125.38,59,1,1,3.71,38.43,0
synthetic_1844,67.34,26,3,1,10.1,6.71,0
synthetic_1845,107.89,57,1,1,5.01,21.31,0
synthetic_1846,27.55,24,1,2,15.85,12.7,0
synthetic_1847,128.99,40,2,1,0.64,37.23,0
synthetic_1848,28.04,19,1,2,29.31,17.17,1
synthetic_1849,129.75,43,3,1,3.21,9.56,0
synthetic_1850,51.44,16,7,2,37.04,0.0,1
synthetic_1851,105.25,32,1,2,1.97,0.86,0
synthetic_1852,115.64,53,2,2,1.89,33.24,0
synthetic_1853,33.34,52,2,2,5.49,8.39,1
synthetic_1854,91.1,48,0,2,0.2,58.01,0
synthetic_1855,117.04,40,3,1,0.51,64.64,0
synthetic_1856,38.05,21,3,1,37.68,9.97,1
synthetic_1857,47.65,20,8,2,0.0,0.88,1
synthetic_1858,35.26,19,6,2,18.62,17.75,1
synthetic_1859,78.04,24,3,1,31.48,6.25,0
synthetic_1860,103.26,51,0,1,4.66,38.9,0
synthetic_1861,57.33,46,0,2,3.78,49.65,1
synthetic_1862,117.61,66,2,1,2.67,47.96,0
synthetic_1863,118.65,33,3,1,3.73,0.0,0
synthetic_1864,85.51,37,1,2,0.0,53.24,0
synthetic_1865,105.43,47,1,2,0.0,47.71,0
synthetic_1866,90.66,48,1,2,4.89,24.36,0
synthetic_1867,51.35,32,6,2,10.54,12.51,1
synthetic_1868,72.05,52,2,2,4.76,41.23,0
synthetic_1869,107.45,48,2,2,6.31,43.6,0
synthetic_1870,71.21,11,4,2,24.14,7.64,1
synthetic_1871,33.02,29,6,2,26.91,3.22,1
synthetic_1872,92.56,35,1,1,7.54,43.69,0
synthetic_1873,90.78,40,0,2,4.18,57.16,0
synthetic_1874,100.45,29,1,1,4.47,37.78,0
synthetic_1875,82.01,50,0,2,4.67,0.0,0
synthetic_1876,43.88,14,3,1,20.72,3.31,1
synthetic_1877,80.38,14,6,2,29.02,9.41,1
synthetic_1878,99.66,19,2,1,5.76,23.0,0
synthetic_1879,98.94,48,2,1,0.0,12.98,0
synthetic_1880,115.06,43,1,1,8.65,49.88,0
synthetic_1881,106.52,32,0,2,2.72,18.28,0
synthetic_1882,67.53,4,6,1,19.23,0.37,1
synthetic_1883,109.72,56,1,2,3.57,16.84,0
synthetic_1884,36.15,20,3,1,25.1,18.81,0
synthetic_1885,67.5,21,0,1,1.51,15.48,0
synthetic_1886,25.13,20,2,1,45.23,12.51,1
synthetic_1887,52.84,27,4,1,9.41,7.01,1
synthetic_1888,106.6,43,2,2,4.06,26.41,0
synthetic_1889,49.11,35,5,1,33.5,6.68,1
synthetic_1890,29.49,38,1,2,22.2,22.26,1
synthetic_1891,70.09,52,1,1,1.54,47.12,0
synthetic_1892,94.79,51,2,1,5.5,29.41,0
synthetic_1893,17.12,16,5,2,13.2,7.37,1
synthetic_1894,59.02,20,4,2,14.0,11.1,0
synthetic_1895,67.36,15,3,2,29.89,0.0,1
synthetic_1896,101.97,32,1,1,2.4,45.2,0
synthetic_1897,37.46,14,5,1,11.32,0.0,1
synthetic_1898,25.77,11,2,2,14.4,16.83,0
synthetic_1899,42.0,12,5,1,20.45,0.0,1
synthetic_1900,99.55,38,0,1,0.0,29.41,0
synthetic_1901,24.78,22,0,1,18.92,0.0,0
synthetic_1902,81.55,55,0,2,2.92,48.18,0
synthetic_1903,54.33,14,5,2,17.19,7.93,0
synthetic_1904,61.1,47,1,2,4.93,36.94,0
synthetic_1905,62.67,15,2,2,15.03,19.93,0
synthetic_1906,60.42,24,4,2,35.92,15.5,0
synthetic_1907,36.74,10,3,1,43.75,0.0,1
synthetic_1908,107.05,58,1,1,6.03,10.55,0
synthetic_1909,94.76,45,1,1,6.6,40.05,0
synthetic_1910,53.77,19,3,1,12.6,10.33,1
synthetic_1911,51.83,10,2,2,16.1,5.78,0
synthetic_1912,86.2,40,2,2,2.19,0.0,0
synthetic_1913,68.57,35,4,2,7.03,33.49,0
synthetic_1914,47.92,12,3,1,29.73,0.0,1
synthetic_1915,40.91,26,3,1,16.35,4.6,0
synthetic_1916,92.64,47,1,2,4.83,60.95,0
synthetic_1917,156.29,63,0,2,0.71,49.84,0
synthetic_1918,68.08,42,1,2,6.48,54.76,0
synthetic_1919,92.5,41,0,1,0.62,57.03,0
synthetic_1920,66.53,62,0,2,4.97,49.75,0
synthetic_1921,34.23,16,1,2,26.54,3.47,1
synthetic_1922,88.06,47,1,2,4.2,14.61,0
synthetic_1923,49.17,15,3,2,12.03,13.1,0
synthetic_1924,49.05,29,7,1,24.24,22.57,1
synthetic_1925,28.77,15,4,1,23.84,0.77,1
synthetic_1926,41.5,31,5,2,0.0,15.6,0
synthetic_1927,66.98,39,1,2,2.85,72.65,0
synthetic_1928,63.53,26,0,1,6.96,0.0,0
synthetic_1929,29.59,5,1,2,23.28,7.41,1
synthetic_1930,96.48,31,0,2,0.44,38.44,0
synthetic_1931,106.18,48,0,1,0.0,37.54,0
synthetic_1932,90.31,51,2,2,0.0,51.57,0
synthetic_1933,89.96,14,0,2,2.58,48.64,0
synthetic_1934,60.58,24,0,2,4.76,48.63,0
synthetic_1935,54.59,7,4,1,10.91,9.28,0
synthetic_1936,81.08,61,0,2,7.01,51.72,0
synthetic_1937,109.94,68,1,1,6.83,24.26,0
synthetic_1938,64.24,22,0,2,30.54,1.65,0
synthetic_1939,73.92,14,2,2,25.85,15.45,0
synthetic_1940,56.39,12,9,1,4.0,1.12,1
synthetic_1941,94.67,53,2,2,4.63,59.57,0
synthetic_1942,65.18,8,5,2,32.34,11.79,1
synthetic_1943,66.46,19,9,1,43.56,0.0,1
synthetic_1944,83.72,45,2,2,6.3,70.73,0
synthetic_1945,106.27,35,2,2,3.57,66.86,0
synthetic_1946,28.17,19,3,1,0.47,2.52,0
synthetic_1947,88.07,62,3,2,5.17,47.33,1
synthetic_1948,60.59,19,3,1,31.44,0.0,1
synthetic_1949,104.13,23,0,2,1.07,32.57,0
synthetic_1950,79.65,41,0,2,4.83,16.82,0
synthetic_1951,71.3,23,3,1,14.18,6.83,1
synthetic_1952,98.02,23,0,1,4.32,10.16,0
synthetic_1953,57.22,48,0,2,0.0,28.09,0
synthetic_1954,96.62,51,2,2,3.47,74.24,0
synthetic_1955,105.29,67,1,2,6.04,48.33,0
synthetic_1956,107.74,29,1,1,1.06,47.66,1
synthetic_1957,12.02,8,6,2,24.65,0.62,1
synthetic_1958,55.46,57,2,2,2.16,8.77,0
synthetic_1959,120.54,51,3,1,3.04,48.29,0
synthetic_1960,103.22,33,0,1,4.62,49.98,0
synthetic_1961,85.36,13,3,2,17.48,13.03,0
synthetic_1962,79.24,46,1,1,6.74,32.15,0
synthetic_1963,93.96,17,0,1,16.04,7.99,0
synthetic_1964,108.6,38,1,1,0.7,51.36,0
synthetic_1965,45.45,20,4,2,21.0,13.84,1
synthetic_1966,111.51,40,1,2,9.68,56.26,0
synthetic_1967,59.14,22,1,1,7.3,36.79,0
synthetic_1968,74.15,42,1,2,0.0,45.86,0
synthetic_1969,53.71,51,1,2,7.5,86.15,0
synthetic_1970,70.62,20,4,1,18.93,10.09,1
synthetic_1971,125.16,49,2,2,5.84,42.79,0
synthetic_1972,136.16,63,0,2,1.43,40.6,0
synthetic_1973,37.76,20,2,2,14.53,6.41,1
synthetic_1974,43.98,14,0,1,16.29,12.73,0
synthetic_1975,43.8,6,5,1,22.89,10.02,1
synthetic_1976,104.47,21,4,1,5.76,55.15,0
synthetic_1977,63.74,44,1,2,2.51,26.17,0
synthetic_1978,83.55,60,0,2,2.2,25.24,0
synthetic_1979,84.5,0,4,1,8.73,2.48,0
synthetic_1980,74.09,53,1,1,4.02,13.48,0
synthetic_1981,40.3,23,2,1,30.43,22.41,0
synthetic_1982,95.26,33,1,1,3.47,18.08,0
synthetic_1983,79.12,23,3,2,23.5,18.02,0
synthetic_1984,82.5,31,0,2,2.96,35.63,0
synthetic_1985,96.54,31,3,2,5.33,64.47,0
synthetic_1986,45.51,25,3,1,23.54,0.0,1
synthetic_1987,134.23,39,0,2,8.56,29.12,0
synthetic_1988,92.48,47,0,1,4.67,36.73,0
synthetic_1989,78.48,15,8,1,5.18,2.57,0
synthetic_1990,53.68,10,3,1,16.44,7.11,1
synthetic_1991,84.02,50,2,2,1.21,19.06,0
synthetic_1992,46.03,25,10,2,25.09,8.81,1
synthetic_1993,38.44,25,2,1,17.9,10.39,1
synthetic_1994,116.52,35,3,1,6.03,38.79,0
synthetic_1995,102.22,56,0,1,6.0,19.59,0
synthetic_1996,79.36,7,6,1,37.67,7.66,1
synthetic_1997,40.21,17,3,2,20.34,15.64,0
synthetic_1998,93.83,24,2,1,1.83,71.13,0
synthetic_1999,119.66,18,3,2,8.1,67.23,0
synthetic_2000,70.32,27,2,1,8.18,21.57,0
synthetic_2001,72.33,17,3,1,36.34,7.37,1
synthetic_2002,87.25,31,2,2,5.38,47.03,0
synthetic_2003,81.05,54,0,1,6.85,22.27,1
synthetic_2004,56.49,16,6,2,29.13,7.79,1
synthetic_2005,103.87,42,0,1,2.48,33.08,0
synthetic_2006,103.66,44,2,2,2.64,58.33,0
synthetic_2007,51.28,12,2,1,31.06,8.36,0
synthetic_2008,46.17,9,3,2,30.44,12.47,1
synthetic_2009,100.25,50,3,2,1.83,3.41,0
synthetic_2010,54.04,22,4,1,18.75,10.04,0
synthetic_2011,39.12,12,2,1,15.58,11.42,1
synthetic_2012,40.15,10,4,2,31.97,7.87,1
synthetic_2013,79.15,26,5,1,25.03,10.68,1
synthetic_2014,99.21,19,7,2,25.92,9.62,0
synthetic_2015,106.39,43,1,1,1.67,27.55,0
synthetic_2016,19.81,16,2,2,7.88,2.47,0
synthetic_2017,25.86,20,4,2,30.82,20.86,0
synthetic_2018,87.91,35,1,2,7.75,56.53,0
synthetic_2019,62.92,12,5,1,17.5,4.39,1
synthetic_2020,95.01,49,0,2,3.1,37.47,0
synthetic_2021,48.44,8,2,1,22.8,12.27,0
synthetic_2022,55.58,19,8,1,21.33,17.25,1
synthetic_2023,31.16,21,7,2,8.09,5.66,0
synthetic_2024,89.79,32,1,2,4.52,37.85,0
synthetic_2025,44.6,21,2,2,19.97,5.01,1
